date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:03:44	2396/2396	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:43%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Fproject%2Fillustration-project-2%2F	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embedba21.json	(from https://lmpixels.com/wp/aveo/project/illustration-project-2/)
16:03:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:43%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=D50C6D10D47C1F168019AC83F5176005	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index86bb.html	(from https://lmpixels.com/wp/aveo/project/illustration-project-2/)
16:03:45	2502/2502	---MCZ	200	added ('OK')	text/xml	date:Tue,%2007%20Sep%202021%2009:03:43%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Fproject%2Fillustration-project-2%2F&format=xml	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed8522	(from https://lmpixels.com/wp/aveo/project/illustration-project-2/)
16:03:45	12894/12894	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:44%20GMT	https://lmpixels.com/wp/aveo/project/video-project-1/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/project/video-project-1/index.html	(from https://lmpixels.com/wp/aveo/project/illustration-project-2/)
16:03:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:43%20GMT	https://lmpixels.com/wp/aveo/?p=72	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/indexae74.html	(from https://lmpixels.com/wp/aveo/project/illustration-project-2/)
16:03:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:45%20GMT	https://lmpixels.com/wp/aveo/?wordfence_lh=1%26hid=C0681CD9B40DB60478F42DB508C3B1F1	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index823d.html	(from http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=C0681CD9B40DB60478F42DB508C3B1F1)
16:03:45	82/82	---MCZ	404	error ('Not%20Found')	application/json	date:Tue,%2007%20Sep%202021%2009:03:45%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/users/1	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/users/1.85.delayed	(from https://lmpixels.com/wp/aveo/author/pro-card/)
16:03:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:45%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=2CB5194C970055295E9507075028CF5B	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/indexffc9.html	(from https://lmpixels.com/wp/aveo/author/pro-card/)
16:03:46	32637/32637	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cacad90bef5f0a996f99f22b734e3da4%22	https://lmpixels.com/wp/aveo/author/pro-card/feed/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/author/pro-card/feed/index.html	(from https://lmpixels.com/wp/aveo/author/pro-card/)
16:03:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:45%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=4E993457BA6C2A6DEA96749698CF62A3	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index2cd6.html	(from https://lmpixels.com/wp/aveo/tag/css3/)
16:03:46	588/588	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:45%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/tags/10	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/tags/10.json	(from https://lmpixels.com/wp/aveo/tag/css3/)
16:03:46	20778/20778	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cacad90bef5f0a996f99f22b734e3da4%22	https://lmpixels.com/wp/aveo/tag/css3/feed/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/css3/feed/index.html	(from https://lmpixels.com/wp/aveo/tag/css3/)
16:03:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:46%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=503B3EA785B6AD00DF1097E2FDC25FDE	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index529f.html	(from https://lmpixels.com/wp/aveo/tag/framework/)
16:03:46	603/603	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:46%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/tags/20	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/tags/20.json	(from https://lmpixels.com/wp/aveo/tag/framework/)
16:03:47	4478/4478	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cacad90bef5f0a996f99f22b734e3da4%22	https://lmpixels.com/wp/aveo/tag/framework/feed/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/framework/feed/index.html	(from https://lmpixels.com/wp/aveo/tag/framework/)
16:03:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:46%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=7974276909C4416F48551E5F01443037	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index12a1.html	(from https://lmpixels.com/wp/aveo/tag/html5/)
16:03:47	591/591	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:46%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/tags/11	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/tags/11.json	(from https://lmpixels.com/wp/aveo/tag/html5/)
16:03:47	12178/12178	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cacad90bef5f0a996f99f22b734e3da4%22	https://lmpixels.com/wp/aveo/tag/html5/feed/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/html5/feed/index.html	(from https://lmpixels.com/wp/aveo/tag/html5/)
16:03:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:47%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=F37518C9BF4AB08A528CC37120ADF329	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index50c3.html	(from https://lmpixels.com/wp/aveo/tag/jquery/)
16:03:48	594/594	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:47%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/tags/15	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/tags/15.json	(from https://lmpixels.com/wp/aveo/tag/jquery/)
16:03:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:47%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=76A145F8C449149ED99EA38CB9F6666E	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index6248.html	(from https://lmpixels.com/wp/aveo/2017/09/)
16:03:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:48%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=70D7897E7ED3FD019A3F4F06317203F7	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/indexda72.html	(from https://lmpixels.com/wp/aveo/2017/07/)
16:03:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:48%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=D10F001FF38DE69EBBC924C67FA5DC8A	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/indexff42.html	(from https://lmpixels.com/wp/aveo/2017/08/)
16:03:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:48%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=44D9586CA4ABFC9A4AE8694B01BE6651	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index834c.html	(from https://lmpixels.com/wp/aveo/2017/06/)
16:03:49	13053/13053	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cacad90bef5f0a996f99f22b734e3da4%22	https://lmpixels.com/wp/aveo/tag/jquery/feed/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/jquery/feed/index.html	(from https://lmpixels.com/wp/aveo/tag/jquery/)
16:03:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:49%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=B8307FCBFDAFDAB8CCCEB462E766B143	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/indexb48f.html	(from https://lmpixels.com/wp/aveo/2017/05/)
16:03:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:49%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=311F9FB5534B93404ADB3A0542433088	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index4586.html	(from https://lmpixels.com/wp/aveo/2017/04/)
16:03:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:49%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=BD869FF6ADA79FBD9EF7B056D387FF52	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/indexb62b.html	(from https://lmpixels.com/wp/aveo/2017/03/)
16:03:51	59016/59016	---MCZ	200	added ('OK')	text/css	etag:W/%2260788d48-e688%22	https://lmpixels.com/wp/aveo/wp-includes/css/dashicons.min.css	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-includes/css/dashicons.min.css	(from https://lmpixels.com/wp/aveo/wp-login.php)
16:03:51	5854/5854	---MCZ	200	added ('OK')	text/css	etag:W/%22607f640e-16de%22	https://lmpixels.com/wp/aveo/wp-includes/css/buttons.min.css	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-includes/css/buttons.min.css	(from https://lmpixels.com/wp/aveo/wp-login.php)
16:03:51	25361/25361	---MCZ	200	added ('OK')	text/css	etag:W/%2261027e97-6311%22	https://lmpixels.com/wp/aveo/wp-admin/css/forms.min.css	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-admin/css/forms.min.css	(from https://lmpixels.com/wp/aveo/wp-login.php)
16:03:52	2477/2477	---MCZ	200	added ('OK')	text/css	etag:W/%225ee6a2b8-9ad%22	https://lmpixels.com/wp/aveo/wp-admin/css/l10n.min.css	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-admin/css/l10n.min.css	(from https://lmpixels.com/wp/aveo/wp-login.php)
16:03:52	5716/5716	---MCZ	200	added ('OK')	text/css	etag:W/%2261027e97-1654%22	https://lmpixels.com/wp/aveo/wp-admin/css/login.min.css	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-admin/css/login.min.css	(from https://lmpixels.com/wp/aveo/wp-login.php)
16:03:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:52%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=510A5F11A668D9CF750070FE6AC9A4C9	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index8adc.html	(from https://lmpixels.com/wp/aveo/wp-login.php)
16:03:53	4609/4609	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:52%20GMT	https://lmpixels.com/wp/aveo/wp-login.php?action=lostpassword	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-loginc2b6.html	(from https://lmpixels.com/wp/aveo/wp-login.php)
16:03:54	276603/276603	---MCZ	200	added ('OK')	application/javascript	etag:W/%226102c1eb-4387b%22	https://lmpixels.com/wp/aveo/wp-content/mmr/761940c5-1627553433.min.js	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-content/mmr/761940c5-1627553433.min.js	(from https://lmpixels.com/wp/aveo/wp-login.php)
16:03:54	588/588	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:53%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/tags/19	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/tags/19.json	(from https://lmpixels.com/wp/aveo/tag/php5/)
16:03:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:54%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=871769996F13FB3C55F36928EDB021D1	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/indexf771.html	(from https://lmpixels.com/wp/aveo/tag/php5/)
16:03:56	5471/5471	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cacad90bef5f0a996f99f22b734e3da4%22	https://lmpixels.com/wp/aveo/tag/php5/feed/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/php5/feed/index.html	(from https://lmpixels.com/wp/aveo/tag/php5/)
16:03:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:53%20GMT	https://lmpixels.com/wp/aveo/?wordfence_lh=1%26hid=508F59F4E64E63582A691E48CF5C1C0A	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/indexef9a.html	(from http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=508F59F4E64E63582A691E48CF5C1C0A)
16:03:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:53%20GMT	https://lmpixels.com/wp/aveo/?wordfence_lh=1%26hid=C56F04ECC32BFA130415B6827ACD9BE0	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/indexbdb3.html	(from http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=C56F04ECC32BFA130415B6827ACD9BE0)
16:03:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:56%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=C09723CFE9A1022AD41BFC7532BF6E70	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index5afb.html	(from https://lmpixels.com/wp/aveo/tag/php7/)
16:03:57	9457/9457	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cacad90bef5f0a996f99f22b734e3da4%22	https://lmpixels.com/wp/aveo/tag/php7/feed/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/php7/feed/index.html	(from https://lmpixels.com/wp/aveo/tag/php7/)
16:03:57	588/588	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:56%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/tags/16	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/tags/16.json	(from https://lmpixels.com/wp/aveo/tag/php7/)
16:03:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:56%20GMT	https://lmpixels.com/wp/aveo/?wordfence_lh=1%26hid=EBE9ADA58248956F297F9A4510DC26CC	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index406d.html	(from http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=EBE9ADA58248956F297F9A4510DC26CC)
16:03:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:57%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=018EFE12AC291425A05114B0FBAFFCC1	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/indexa5a1.html	(from https://lmpixels.com/wp/aveo/tag/design/)
16:03:58	591/591	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:57%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/tags/7	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/tags/7.json	(from https://lmpixels.com/wp/aveo/tag/design/)
16:03:58	12562/12562	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cacad90bef5f0a996f99f22b734e3da4%22	https://lmpixels.com/wp/aveo/tag/design/feed/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/design/feed/index.html	(from https://lmpixels.com/wp/aveo/tag/design/)
16:03:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:58%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=6A9D5DED92AE565B973F2F44C015B433	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index8ad7.html	(from https://lmpixels.com/wp/aveo/tag/ui/)
16:03:59	579/579	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:58%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/tags/8	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/tags/8.json	(from https://lmpixels.com/wp/aveo/tag/ui/)
16:03:59	8734/8734	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cacad90bef5f0a996f99f22b734e3da4%22	https://lmpixels.com/wp/aveo/tag/ui/feed/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/ui/feed/index.html	(from https://lmpixels.com/wp/aveo/tag/ui/)
16:04:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:58%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=5394EAAB55C71182B57CDF7AF0F14F20	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index76b3.html	(from https://lmpixels.com/wp/aveo/tag/ux/)
16:04:00	579/579	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:58%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/tags/9	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/tags/9.json	(from https://lmpixels.com/wp/aveo/tag/ux/)
16:04:00	8734/8734	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cacad90bef5f0a996f99f22b734e3da4%22	https://lmpixels.com/wp/aveo/tag/ux/feed/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/ux/feed/index.html	(from https://lmpixels.com/wp/aveo/tag/ux/)
16:04:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:59%20GMT	https://lmpixels.com/wp/aveo/?wordfence_lh=1%26hid=2064F19398B9033777D64A18BDCC4A79	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index4531.html	(from http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=2064F19398B9033777D64A18BDCC4A79)
16:04:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:04:00%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=7104E1BD3882A1D363781798DED5B9BB	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/indexa6df.html	(from https://lmpixels.com/wp/aveo/tag/envato/)
16:04:01	594/594	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:04:00%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/tags/17	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/tags/17.json	(from https://lmpixels.com/wp/aveo/tag/envato/)
16:04:01	4866/4866	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cacad90bef5f0a996f99f22b734e3da4%22	https://lmpixels.com/wp/aveo/tag/envato/feed/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/envato/feed/index.html	(from https://lmpixels.com/wp/aveo/tag/envato/)
16:04:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:04:00%20GMT	https://lmpixels.com/wp/aveo/?wordfence_lh=1%26hid=2EFFDC87C5B7363261B33E53C11B0062	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index7615.html	(from http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=2EFFDC87C5B7363261B33E53C11B0062)
16:04:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:04:01%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=BA273DC03F1B4AFB511DEE6DE512B652	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index568a.html	(from https://lmpixels.com/wp/aveo/tag/wordpress/)
16:04:02	603/603	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:04:01%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/tags/12	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/tags/12.json	(from https://lmpixels.com/wp/aveo/tag/wordpress/)
16:04:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:04:01%20GMT	https://lmpixels.com/wp/aveo/?wordfence_lh=1%26hid=5C69EE363DC46D50726784200D0639C5	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index0eb9.html	(from http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=5C69EE363DC46D50726784200D0639C5)
16:04:02	7985/7985	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cacad90bef5f0a996f99f22b734e3da4%22	https://lmpixels.com/wp/aveo/tag/wordpress/feed/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/wordpress/feed/index.html	(from https://lmpixels.com/wp/aveo/tag/wordpress/)
16:04:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:04:02%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=C8C8A4041A672815FFDD785E5F6636AF	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/indexe81d.html	(from https://lmpixels.com/wp/aveo/tag/themeforest/)
16:04:03	609/609	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:04:02%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/tags/13	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/tags/13.json	(from https://lmpixels.com/wp/aveo/tag/themeforest/)
16:04:04	4003/4003	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cacad90bef5f0a996f99f22b734e3da4%22	https://lmpixels.com/wp/aveo/tag/themeforest/feed/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/themeforest/feed/index.html	(from https://lmpixels.com/wp/aveo/tag/themeforest/)
16:04:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:04:02%20GMT	https://lmpixels.com/wp/aveo/?wordfence_lh=1%26hid=7EF593BE36D46540402764C75D90B1F0	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index24c3.html	(from http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=7EF593BE36D46540402764C75D90B1F0)
16:04:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:04:03%20GMT	https://lmpixels.com/wp/aveo/?wordfence_lh=1%26hid=6191575AF717538358AD79CE128B3EF9	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index9ebf.html	(from http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=6191575AF717538358AD79CE128B3EF9)
16:04:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:04:04%20GMT	https://lmpixels.com/wp/aveo/?wordfence_lh=1%26hid=B816A0B97022AAD9C2FD22F1A0252CDC	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index9b89.html	(from http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=B816A0B97022AAD9C2FD22F1A0252CDC)
16:04:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:04:04%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=DBD6DFCBA4995565960D2E3D1927F59C	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index7ea5.html	(from https://lmpixels.com/wp/aveo/tag/3d/)
16:04:05	582/582	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:04:04%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/tags/21	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/tags/21.json	(from https://lmpixels.com/wp/aveo/tag/3d/)
16:04:05	5654/5654	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cacad90bef5f0a996f99f22b734e3da4%22	https://lmpixels.com/wp/aveo/tag/3d/feed/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/3d/feed/index.html	(from https://lmpixels.com/wp/aveo/tag/3d/)
16:04:05	603/603	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:04:05%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/tags/22	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/tags/22.json	(from https://lmpixels.com/wp/aveo/tag/animation/)
16:04:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:04:05%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=ED8DAE0E6702FE3CA9F1CF287A7FBA92	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index6bda.html	(from https://lmpixels.com/wp/aveo/tag/animation/)
16:04:05	5668/5668	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cacad90bef5f0a996f99f22b734e3da4%22	https://lmpixels.com/wp/aveo/tag/animation/feed/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/animation/feed/index.html	(from https://lmpixels.com/wp/aveo/tag/animation/)
16:04:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:04:05%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=16615AD642D05B64073D8BF189AAF799	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index5f05.html	(from https://lmpixels.com/wp/aveo/tag/css/)
16:04:06	585/585	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:04:05%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/tags/23	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/tags/23.json	(from https://lmpixels.com/wp/aveo/tag/css/)
